r0,welfare_efficiency
95.0,0.6537499999999997
95.0,0.11649684156473498
95.0,0.5649999999999996
95.0,0.5849999999999997
95.0,0.13098521921583042
95.0,0.6674999999999998
95.0,0.17359032891974643
95.0,0.7047533378068357
95.0,0.8999999999999991
95.0,0.9199999999999993
95.0,0.9399999999999994
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.10299375000000001
95.0,0.7962499999999993
95.0,0.8162499999999995
95.0,0.8362499999999996
95.0,0.8562499999999997
95.0,0.106297519716671
95.0,0.6974999999999995
95.0,0.7174999999999997
95.0,0.7374999999999998
95.0,0.11110542466872661
95.0,0.6337499999999997
95.0,0.6537499999999997
95.0,0.11890196942424301
95.0,0.5849999999999997
95.0,0.1340297437922845
95.0,0.17800888936314183
95.0,0.9199999999999993
95.0,0.9399999999999994
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.1044
95.0,0.8162499999999995
95.0,0.8362499999999996
95.0,0.8562499999999997
95.0,0.10780005893809108
95.0,0.7174999999999997
95.0,0.7374999999999998
95.0,0.11277029299360815
95.0,0.6537499999999997
95.0,0.12083643685042042
95.0,0.13644037899156722
95.0,0.9399999999999994
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.10549375000000001
95.0,0.8362499999999996
95.0,0.8562499999999997
95.0,0.10896580912410789
95.0,0.7374999999999998
95.0,0.1140541407748663
95.0,0.12231277012310332
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.10627500000000001
95.0,0.8562499999999997
95.0,0.10979613730471706
95.0,0.11495998082629165
95.0,0.9799999999999998
95.0,0.10674375000000001
95.0,0.11029050942020432
95.0,0.10690000000000001
95.0,0.8599999999999988
95.0,0.8799999999999989
95.0,0.8999999999999991
95.0,0.9199999999999993
95.0,0.9399999999999994
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.09975953409608666
95.0,0.7562499999999989
95.0,0.7762499999999991
95.0,0.7962499999999993
95.0,0.8162499999999995
95.0,0.8362499999999996
95.0,0.8562499999999997
95.0,0.10377782921992085
95.0,0.6574999999999991
95.0,0.6774999999999993
95.0,0.6974999999999995
95.0,0.7174999999999997
95.0,0.7374999999999998
95.0,0.11021906337393413
95.0,0.5937499999999993
95.0,0.6137499999999995
95.0,0.6337499999999997
95.0,0.6537499999999997
95.0,0.12283565243445098
95.0,0.5449999999999995
95.0,0.5649999999999996
95.0,0.5849999999999997
95.0,0.16109780238092586
95.0,0.6474999999999996
95.0,0.6674999999999998
95.0,0.6909210857592638
95.0,0.6049999999999998
95.0,1.03016557006836
95.0,1.0131437500000005
95.0,0.8799999999999989
95.0,0.8999999999999991
95.0,0.9199999999999993
95.0,0.9399999999999994
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.10227826161156801
95.0,0.7762499999999991
95.0,0.7962499999999993
95.0,0.8162499999999995
95.0,0.8362499999999996
95.0,0.8562499999999997
95.0,0.1066138802410935
95.0,0.6774999999999993
95.0,0.6974999999999995
95.0,0.7174999999999997
95.0,0.7374999999999998
95.0,0.11360738794865322
95.0,0.6137499999999995
95.0,0.6337499999999997
95.0,0.6537499999999997
95.0,0.12726818648847343
95.0,0.5649999999999996
95.0,0.5849999999999997
95.0,0.1680089108526063
95.0,0.6674999999999998
95.0,0.6984146524777455
95.0,1.03534375
95.0,0.8999999999999991
95.0,0.9199999999999993
95.0,0.9399999999999994
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.10445724853948521
95.0,0.7962499999999993
95.0,0.8162499999999995
95.0,0.8362499999999996
95.0,0.8562499999999997
95.0,0.10905481172439058
95.0,0.6974999999999995
95.0,0.7174999999999997
95.0,0.7374999999999998
95.0,0.11649684156473498
95.0,0.6337499999999997
95.0,0.6537499999999997
95.0,0.13098521921583042
95.0,0.5849999999999997
95.0,0.17307590533318293
95.0,0.7028388185991022
95.0,0.9199999999999993
95.0,0.9399999999999994
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.106297519716671
95.0,0.8162499999999995
95.0,0.8362499999999996
95.0,0.8562499999999997
95.0,0.11110542466872661
95.0,0.7174999999999997
95.0,0.7374999999999998
95.0,0.11890196942424301
95.0,0.6537499999999997
95.0,0.1336980060174854
95.0,0.17673902215265122
95.0,0.9399999999999994
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.10780005893809108
95.0,0.8362499999999996
95.0,0.8562499999999997
95.0,0.11277029299360815
95.0,0.7374999999999998
95.0,0.12058131099099549
95.0,0.1355836007723037
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.10896580912410789
95.0,0.8562499999999997
95.0,0.11383906743340788
95.0,0.1216352295187969
95.0,0.9799999999999998
95.0,0.10960371876406487
95.0,0.11437688718694403
95.0,0.10975953409604654
95.0,0.8799999999999989
95.0,0.8999999999999991
95.0,0.9199999999999993
95.0,0.9399999999999994
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.10377782921992085
95.0,0.7762499999999991
95.0,0.7962499999999993
95.0,0.8162499999999995
95.0,0.8362499999999996
95.0,0.8562499999999997
95.0,0.11021906337393413
95.0,0.6774999999999993
95.0,0.6974999999999995
95.0,0.7174999999999997
95.0,0.7374999999999998
95.0,0.12283565243445098
95.0,0.6137499999999995
95.0,0.6337499999999997
95.0,0.6537499999999997
95.0,0.16109780238092586
95.0,0.5649999999999996
95.0,0.5849999999999997
95.0,0.6909210857592638
95.0,0.6674999999999998
95.0,1.0299492782592772
95.0,1.0183749999999996
95.0,0.8999999999999991
95.0,0.9199999999999993
95.0,0.9399999999999994
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.1066138802410935
95.0,0.7962499999999993
95.0,0.8162499999999995
95.0,0.8362499999999996
95.0,0.8562499999999997
95.0,0.11360738794865322
95.0,0.6974999999999995
95.0,0.7174999999999997
95.0,0.7374999999999998
95.0,0.12726818648847343
95.0,0.6337499999999997
95.0,0.6537499999999997
95.0,0.1680089108526063
95.0,0.5849999999999997
95.0,0.6978003559660559
95.0,1.0369000000000002
95.0,0.9199999999999993
95.0,0.9399999999999994
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.10905481172439058
95.0,0.8162499999999995
95.0,0.8362499999999996
95.0,0.8562499999999997
95.0,0.11649684156473498
95.0,0.7174999999999997
95.0,0.7374999999999998
95.0,0.13098521921583042
95.0,0.6537499999999997
95.0,0.172553895407944
95.0,0.7012274211132943
95.0,0.9399999999999994
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.11110542466872661
95.0,0.8362499999999996
95.0,0.8562499999999997
95.0,0.11890196942424301
95.0,0.7374999999999998
95.0,0.1333623822762517
95.0,0.17541458866364368
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.11277029299360815
95.0,0.8562499999999997
95.0,0.12032345644002629
95.0,0.13469747710540717
95.0,0.9799999999999998
95.0,0.11362192886070908
95.0,0.12093736925731301
95.0,0.11377782921970259
95.0,0.8999999999999991
95.0,0.9199999999999993
95.0,0.9399999999999994
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.11021906337393413
95.0,0.7962499999999993
95.0,0.8162499999999995
95.0,0.8362499999999996
95.0,0.8562499999999997
95.0,0.12283565243445098
95.0,0.6974999999999995
95.0,0.7174999999999997
95.0,0.7374999999999998
95.0,0.16109780238092586
95.0,0.6337499999999997
95.0,0.6537499999999997
95.0,0.6909210857592638
95.0,0.5849999999999997
95.0,1.029653881835938
95.0,1.02299375
95.0,0.9199999999999993
95.0,0.9399999999999994
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.11360738794865322
95.0,0.8162499999999995
95.0,0.8362499999999996
95.0,0.8562499999999997
95.0,0.12726818648847343
95.0,0.7174999999999997
95.0,0.7374999999999998
95.0,0.1680089108526063
95.0,0.6537499999999997
95.0,0.6971711713321894
95.0,1.0361017283648142
95.0,0.9399999999999994
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.11649684156473498
95.0,0.8362499999999996
95.0,0.8562499999999997
95.0,0.13098521921583042
95.0,0.7374999999999998
95.0,0.17202421834481055
95.0,0.6999995273127303
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.11890196942424301
95.0,0.8562499999999997
95.0,0.1330228541437403
95.0,0.17403401442386532
95.0,0.9799999999999998
95.0,0.12006295079267537
95.0,0.13378162489374504
95.0,0.12021906337256577
95.0,0.9199999999999993
95.0,0.9399999999999994
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.12283565243445098
95.0,0.8162499999999995
95.0,0.8362499999999996
95.0,0.8562499999999997
95.0,0.16109780238092586
95.0,0.7174999999999997
95.0,0.7374999999999998
95.0,0.6909210857592638
95.0,0.6537499999999997
95.0,1.0292793807983394
95.0,1.0269999999999997
95.0,0.9399999999999994
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.12726818648847343
95.0,0.8362499999999996
95.0,0.8562499999999997
95.0,0.1680089108526063
95.0,0.7374999999999998
95.0,0.6965267554668829
95.0,1.0354035856217623
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.13098521921583042
95.0,0.8562499999999997
95.0,0.17148679200440303
95.0,0.6989116537448522
95.0,0.9799999999999998
95.0,0.13267940304640327
95.0,0.17259565324890835
95.0,0.13283565243165768
95.0,0.9399999999999994
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.16109780238092586
95.0,0.8362499999999996
95.0,0.8562499999999997
95.0,0.6909210857592638
95.0,0.7374999999999998
95.0,1.028825775146484
95.0,1.0303937500000002
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.1680089108526063
95.0,0.8562499999999997
95.0,0.6958667531692704
95.0,1.0351382994720433
95.0,0.9799999999999998
95.0,0.17094153287771333
95.0,0.6971886386606646
95.0,0.17109778287771332
95.0,0.9599999999999996
95.0,0.9799999999999998
95.0,0.6909210857592638
95.0,0.8562499999999997
95.0,1.0282930648803716
95.0,1.0331750000000002
95.0,0.9799999999999998
95.0,0.695190796572776
95.0,1.035358810196413
95.0,0.6953470465727761
95.0,0.9799999999999998
95.0,1.0276812499999999
95.0,1.0353437499999996
95.0,1.0365875
95.0,1.0369000000000002
